chunk_id,source_file,category,word_count,chunk_text
4636,supply-chain-symposium.txt,All Page,512,Centre for Business Supply Chain Symposium The supply chain symposium explores the transformative po...
4637,supply-chain-symposium.txt,All Page,512,company's Community of Practice for AI Platforms and oversees the Automation COE. She has played a c...
4638,supply-chain-symposium.txt,All Page,512,Zoe is a GBC B429 Postgraduate SCM candidate set to graduate in Winter 2024. She is actively engaged...
4639,supply-chain-symposium.txt,All Page,228,"role entails inventory management and production control of direct raw materials. Additionally, I su..."
4640,ask-george-brown_what-is-george-brown-colleges-reputation-with-employers-1661350834589.txt,All Page,223,What is George Brown College’s reputation with employers? George Brown College's reputation with emp...
4641,important-date_last-day-to-add-a-course-to-your-schedule-for-session-2-7-week-courses-in-the-winter-2025-term.txt,All Page,120,Last Day to Add a Course to Your Schedule for SESSION 2 (7-Week Courses) in the Winter 2025 Term. La...
4642,ask-george-brown_how-long-do-i-have-to-wait-for-my-admissions-test-result-134181-1659639072715.txt,All Page,138,How long do I have to wait for my Admissions Test result? Results for admission tests take approxima...
4643,about_sustainability_the-story-of-recycling.txt,All Page,503,The Story of Recycling The Story of Recycling Have you ever wondered what happens to the items you p...
4644,about_sustainability_the-story-of-recycling.txt,All Page,119,or melted for reuse or complete destruction. You help the planet when you separate your recyclables ...
4645,news_2020_grandparents-provide-inspiration-for-virtual-gingerbread-house-competition.txt,All Page,395,Grandparents provide inspiration for virtual gingerbread house competition Grandparents provide insp...
4646,event_consent-awareness-week-event.txt,All Page,142,Consent Awareness Week Event Consent Awareness Week Event No registration required! Join us on Septe...
4647,ask-george-brown_how-do-i-change-my-graduation-date-1660834278732.txt,All Page,142,"How do I change my graduation date? You are unable to change your graduation date, however, if you w..."
4648,research-innovation_innovation-exchanges.txt,All Page,225,"Innovation Exchanges Innovation Exchanges Advancing our partners, building capacity. Each of our res..."
4649,event_giving-thursday-a-free-holiday-market-at-the-library-learning-commons.txt,All Page,215,Giving Thursday: A free holiday market at the Library Learning Commons! Giving Thursday: A free holi...
4650,bio_anne-hardacre.txt,All Page,380,"Anne Hardacre, MED, MIR, BED, BA (Honours), CHRP Anne Hardacre, MED, MIR, BED, BA (Honours), CHRP Bi..."
4651,computer-technology-diploma-programs.txt,All Page,486,Computer Technology Diploma Programs JOIN THE INDUSTRY Employed in Toronto's Technology Sector In an...
4652,computer-technology-diploma-programs.txt,All Page,102,and international students. Our Entry Advising Team is here to help you understand your study option...
4653,current-students_services_counselling_peer-supports.txt,All Page,407,Peer Supports Peer Supports Learn more about Peer Supports We have a great peer community at George ...
4654,why-george-brown_learn-more_information-sessions_health-information-management-c139.txt,All Page,102,Health Information Management (C139) Health Information Management (C139) - Information Sessions Wat...
4655,event_black-student-success-network-family-feud-fun.txt,All Page,154,Black Student Success Network: Family Feud Fun Black Student Success Network: Family Feud Fun Join t...
4656,event_dragons-den-season-20-is-coming-to-toronto.txt,All Page,324,Dragons' Den Season 20 is coming to Toronto Dragons' Den Season 20 is coming to Toronto Dragons’ Den...
4657,donate_dhiyan-singh-pidair-scholarship.txt,All Page,362,Support Dhiyan Singh Pidair Memorial Scholarship for Culinary Arts Support Dhiyan Singh Pidair Memor...
4658,5towatch_student-bursaries.txt,All Page,512,Student Bursaries Student Bursaries The intent of 5 to Watch – Canada’s Sports Business Awards is to...
4659,5towatch_student-bursaries.txt,All Page,407,Ashleigh Gomez CFL Achievement Award: Sydney Holmes MLSE Award of Excellence: Matthew Neubauer SDI S...
4660,business_accounting-finance_alumni-stories_alumni-stories-sharon-bernal.txt,All Page,455,"Alumni Stories – Sharon Bernal Alumni Stories – Sharon Bernal Bachelor of Applied Business, Financia..."
4661,arts-design-information-technology_fashion-jewellery_fashion_fashion-alumni-stories_jeremiah-miah-mills.txt,All Page,375,Jeremiah 'Miah' Mills Jeremiah 'Miah' Mills Fashion Business Industry - Graduated 2011 During his se...
4662,why-george-brown_learn-more_information-sessions_pre-health-sciences-pathway-to-certificates-and-diplomas-a109.txt,All Page,142,Pre–Health Sciences Pathway to Certificates and Diplomas (A109) Pre–Health Sciences Pathway to Certi...
4663,event_consent-tea-and-cookies.txt,All Page,155,Consent Tea & Cookies Consent Tea & Cookies May is Sexual Violence Prevention Month! Join us on Tues...
4664,ask-george-brown_how-do-i-find-my-student-id-number-1660859144153.txt,All Page,167,How do I find my student ID number? Finding your Student ID Number Most mail or email sent to you fr...
4665,important-date_last-day-to-change-your-flex-plan-under-the-extended-health-and-dental-coverage-for-the-winter-2023-term-for-students-starting-in-january-2023-only.txt,All Page,112,Last Day to Change Your Flex Plan Under the Extended Health and Dental Coverage for the Winter 2023 ...
4666,construction-engineering-technologies_news-events_george-brown-college-ccet-lecture-series.txt,All Page,202,CCET Lecture Series George Brown College CCET Lecture Series Learn more about the CCET Lecture Serie...
4667,bio_christopher-stanton.txt,All Page,194,Christopher Stanton Christopher Stanton Biography Christopher Stanton has been creating work for sta...
4668,news_2024_wrapping-up-pride-gbc-how-our-community-came-together-in-the-spirit-of-activism-and-celebration.txt,All Page,512,Wrapping up Pride @ GBC: how our community came together in the spirit of activism and celebration W...
4669,news_2024_wrapping-up-pride-gbc-how-our-community-came-together-in-the-spirit-of-activism-and-celebration.txt,All Page,179,"is part of the 2SLGBTQIA+ community, having an employer that not only supports you but also celebrat..."
4670,event_climathon-2024.txt,All Page,447,"Climathon 2024 Climathon 2024 If you haven’t registered yet, join Centennial College Centre for Entr..."
4671,community-services-early-childhood_early-childhood_learning-environment_child-care-centres.txt,All Page,512,"Child Care Centres Child Care Centres If you are a family living in Toronto, you know how important ..."
4672,community-services-early-childhood_early-childhood_learning-environment_child-care-centres.txt,All Page,512,Care Centre 935 Dundas St. East Toronto ON M4M 1R4 Canada 5. Elmlea Child Care Centre 50 Hadrian Dr....
4673,community-services-early-childhood_early-childhood_learning-environment_child-care-centres.txt,All Page,142,– these two days are Professional Development Days for the staff in all the George Brown Lab Schools...
4674,ask-george-brown_what-is-a-course-conflict-in-my-timetable-1661293403513.txt,All Page,176,What is a course conflict in my timetable? Course Conflicts A course conflict means two or more cour...
4675,construction-engineering-technologies_angelo-delzotto-school-of-construction-management_faculty-directory.txt,All Page,117,Faculty Bios Construction Management Faculty Directory At the Angelo DelZotto school of Construction...
4676,about_archives_disposal-of-information-policy.txt,All Page,512,Disposal of Information Policy Disposal of Information Policy George Brown College has a Records Man...
4677,about_archives_disposal-of-information-policy.txt,All Page,173,"information is to be destroyed, it is destroyed in such a way that it cannot be reconstructed or ret..."
4678,event_cycling-safely.txt,All Page,152,"Cycling safely: ride safely and with confidence, be legal, and improve the security of your bike Cyc..."
4679,news_2024_masterclass-entrepreneur-viewing-sessions.txt,All Page,141,Masterclass Entrepreneur Viewing Sessions Masterclass Entrepreneur Viewing Sessions Are you a buddin...
4680,event_brampton-venture-expo.txt,All Page,347,"Brampton Venture Expo Brampton Venture Expo Join us at the third annual Brampton Venture Expo, the p..."
4681,news_2017_turner-fleischer-architects-donates-10000-for-school-of-architectural-studies-scholarships.txt,All Page,390,"Turner Fleischer Architects donates $10,000 for School of Architectural Studies scholarships Turner ..."
4682,about_foundation_support.txt,All Page,206,How to Support George Brown How to Support George Brown Find out how you can support George Brown Co...
4683,bio_dave-fleming.txt,All Page,502,"Dave Fleming, BComm, MBA, CPA, CA, CMA Dave Fleming, BComm, MBA, CPA, CA, CMA Biography Dave Fleming..."
4684,bio_dave-fleming.txt,All Page,118,"Member – Editorial Advisory Board, Centre for Business, 2009-2010 Awards Career Profile, Canadian In..."
4685,startgbc_news_2023_womens-day-2023-at-the-fashion-exchange.txt,All Page,248,Join the George Brown College School of Fashion celebration of International Women's Day 2023 at the...
4686,anti-racism_primer_engage_leadership-toolkit.txt,All Page,306,Leadership Toolkit Anti-Racist Leadership: A Starter's Toolkit At times taking action towards confro...
4687,media-release_2013_george-brown-college-president-among-canadas-top-100-most-powerful-women.txt,All Page,512,George Brown College President Among Canada’s Top 100 Most Powerful Women George Brown College Presi...
4688,media-release_2013_george-brown-college-president-among-canadas-top-100-most-powerful-women.txt,All Page,207,leadership found in Canada and we believe that by recognizing and sharing the accomplishments of the...
4689,media-release_2022_pinball-clemons-foundation-partners-with-rbc-future-launch-and-george-brown-college-to-enable-career-opportunities-for-bipoc-youth.txt,All Page,512,Pinball Clemons Foundation Partners with RBC Future Launch and George Brown College to Enable Career...
4690,media-release_2022_pinball-clemons-foundation-partners-with-rbc-future-launch-and-george-brown-college-to-enable-career-opportunities-for-bipoc-youth.txt,All Page,497,"potential,” said Mark Beckles, Vice-President, Social Impact & Innovation, RBC. “We know that, thank..."
4691,media-release_2022_pinball-clemons-foundation-partners-with-rbc-future-launch-and-george-brown-college-to-enable-career-opportunities-for-bipoc-youth.txt,All Page,113,to integrate into the mainstream of society. With the implementation of a customized mentorship prog...
4692,renew-career-re-integration-for-newcomers.txt,All Page,512,ReNEW: Career Re-Integration for Newcomers Launch your career in Canada George Brown College offers ...
4693,renew-career-re-integration-for-newcomers.txt,All Page,202,"or placement into Level 7 of the EAP R105 program at GBC between March 1, 2023 to February 28, 2025 ..."
4694,campaign_pre-programs.txt,All Page,225,Pre-Programs Pre-programs offer smaller classrooms and built-in support like Pathway Advisors who ca...
4695,news_2024_george-brown-college-hosts-toronto-youth-for-bolt-day-of-discovery.txt,All Page,512,George Brown College hosts Toronto youth for BOLT Day of Discovery George Brown College hosts Toront...
4696,news_2024_george-brown-college-hosts-toronto-youth-for-bolt-day-of-discovery.txt,All Page,253,"scholarships, mentorship, and hands-on experiences."" The Day of Discovery is a testament to the ongo..."
4697,news_2022_canada-is-not-ready-for-the-coming-electric-vehicle-revolution-heres-what-we-need-to-do.txt,All Page,512,Canada is not ready for the coming electric vehicle revolution. Here’s what we need to do Canada is ...
4698,news_2022_canada-is-not-ready-for-the-coming-electric-vehicle-revolution-heres-what-we-need-to-do.txt,All Page,146,the electrical and electronic circuits found in a typical EV. It’s a positive sign that schools and ...
4699,community-services-early-childhood_early-childhood_faculty-directory.txt,All Page,512,Faculty Directory Faculty Directory Learning from industry leaders Our faculty members in the School...
4700,community-services-early-childhood_early-childhood_faculty-directory.txt,All Page,512,"years, she was a Kindergarten educator. She organized and delivered open houses for parents on the i..."
4701,community-services-early-childhood_early-childhood_faculty-directory.txt,All Page,512,in partnership with Early Childhood Development Initiative (ECDI) for primary school teachers in Wes...
4702,community-services-early-childhood_early-childhood_faculty-directory.txt,All Page,512,textbook on inclusive practice in early years programs and promotes the practice of mindfulness to f...
4703,community-services-early-childhood_early-childhood_faculty-directory.txt,All Page,512,"a Master’s in Early Childhood Studies from the Toronto Metropolitan University, where she continued ..."
4704,community-services-early-childhood_early-childhood_faculty-directory.txt,All Page,512,"second-year coordinator and has been teaching a number of courses in the ECE and ECA programs, inclu..."
4705,community-services-early-childhood_early-childhood_faculty-directory.txt,All Page,512,"She is also a Registered Early Childhood Educator. Shailja is a PhD Candidate in Critical Policy, Eq..."
4706,community-services-early-childhood_early-childhood_faculty-directory.txt,All Page,512,(RECE) in Ontario. Her earlier research focused on children’s social and pedagogical understandings ...
4707,community-services-early-childhood_early-childhood_faculty-directory.txt,All Page,473,"from Toronto Metropolitan University and is currently a PhD student at University of Toronto, OISE. ..."
4708,news_2023_student-association-george-brown-college-co-sponsorship-fund.txt,All Page,152,Student Association George Brown College Co-Sponsorship Fund Student Association George Brown Colleg...
4709,news_2024_toronto-mayor-olivia-chow-and-federal-cabinet-minister-jenna-sudds-visit-gbc-for-early-childhood-education-conference.txt,All Page,512,Toronto Mayor Olivia Chow and federal cabinet minister Jenna Sudds visit GBC for early childhood edu...
4710,news_2024_toronto-mayor-olivia-chow-and-federal-cabinet-minister-jenna-sudds-visit-gbc-for-early-childhood-education-conference.txt,All Page,155,"Mehta, authors of the Early Childhood Education Report, presented a summary of the report, which mea..."
4711,foundations-in-banking.txt,All Page,252,Foundations in Banking Providing new career opportunities for BIPOC youth We partnered with the Pinb...
4712,event_google-io-plan.txt,All Page,256,Google I/O Plan Google I/O Plan Join us for an incredible tech-conference experience at Google I/O E...
4713,apply_financial-aid_awards-and-scholarships_types-of-awards_college-wide.txt,All Page,512,College‑Wide Awards & Scholarships College‑Wide Awards & Scholarships To be considered for any of th...
4714,apply_financial-aid_awards-and-scholarships_types-of-awards_college-wide.txt,All Page,512,available to all full-time students who demonstrate their passion for their field of study. The foll...
4715,apply_financial-aid_awards-and-scholarships_types-of-awards_college-wide.txt,All Page,512,"the student’s life. The recommendation letters should speak to the student’s potential, and how acce..."
4716,apply_financial-aid_awards-and-scholarships_types-of-awards_college-wide.txt,All Page,512,"will have on the ability to attend a college or institute, and community involvement Three letters o..."
4717,apply_financial-aid_awards-and-scholarships_types-of-awards_college-wide.txt,All Page,512,the obstacles you have overcome in their pursuit of post-secondary education Donald Willard Moore Fo...
4718,apply_financial-aid_awards-and-scholarships_types-of-awards_college-wide.txt,All Page,512,"and/or extracurricular involvement and leadership For application, please email Fall Semester Deadli..."
4719,apply_financial-aid_awards-and-scholarships_types-of-awards_college-wide.txt,All Page,512,all full-time students who can demonstrate that they are either: A current Crown Ward who is eligibl...
4720,apply_financial-aid_awards-and-scholarships_types-of-awards_college-wide.txt,All Page,512,"Must be registered, full-time domestic and/or international student or; Have submitted and applicati..."
4721,apply_financial-aid_awards-and-scholarships_types-of-awards_college-wide.txt,All Page,512,war and other crises globally and are attending George Brown College. The scholarship will be awarde...
4722,apply_financial-aid_awards-and-scholarships_types-of-awards_college-wide.txt,All Page,512,deceased while serving in an active mission or suicide attributable to military service Under the ag...
4723,apply_financial-aid_awards-and-scholarships_types-of-awards_college-wide.txt,All Page,512,met by the applicant: Students must be registered in a full-time program Students must demonstrate a...
4724,apply_financial-aid_awards-and-scholarships_types-of-awards_college-wide.txt,All Page,512,an eligible institution. Be legally entitled to work and complete a full-time summer internship in e...
4725,apply_financial-aid_awards-and-scholarships_types-of-awards_college-wide.txt,All Page,512,options so they can continue to receive important messages from SPC. The supporting documentation de...
4726,apply_financial-aid_awards-and-scholarships_types-of-awards_college-wide.txt,All Page,512,the establishment of the TD Insurance Meloche Monnex Alumni Award. The award is available to student...
4727,apply_financial-aid_awards-and-scholarships_types-of-awards_college-wide.txt,All Page,165,must be met by the applicant: Student must display financial need Yonge Street Mission has donated f...
4728,startgbc_programs-workshops.txt,All Page,159,"Programs & Workshops startGBC Programs & Workshops See what's happening At startGBC, we run events a..."
4729,why-george-brown_learn-more_information-sessions_apprenticeships-and-skilled-trades.txt,All Page,107,Apprenticeships and Skilled Trades Apprenticeships and Skilled Trades - Online Information Session T...
4730,about_anti-racism-equity-and-human-rights-services_2slgbtqia.txt,All Page,512,"2SLGBTQIA+ 2SLGBTQIA+ George Brown College is committed to creating equitable, inclusive and safer l..."
4731,about_anti-racism-equity-and-human-rights-services_2slgbtqia.txt,All Page,378,"“Personal Information” tab. Select “Preferred First Name”, where a fillable field will allow you to ..."
4732,event_exciting-opportunities-at-venturelab-for-canadian-hardware-startups.txt,All Page,304,Exciting Opportunities at ventureLAB for Canadian Hardware Startups! Exciting Opportunities at ventu...
4733,bio_neil-van-der-king.txt,All Page,235,"Neil van der King Neil van der King Biography Neil van der King is an artist, animator, visual effec..."
4734,news_2023_george-brown-food-research-lab-receives-175m-for-product-development-innovation.txt,All Page,488,George Brown food research lab receives $1.75M for product development innovation George Brown food ...
4735,news_2023_george-brown-food-research-lab-receives-175m-for-product-development-innovation.txt,All Page,104,Program The program is run by the Natural Sciences and Engineering Research Council of Canada. These...
4736,event_interview-workshop-virtual-session.txt,All Page,134,Interview Workshop - Virtual Session Interview Workshop - Virtual Session - - - - - - - - - - - - - ...
4737,teaching-and-learning-exchange_teaching-resources_online-teaching_alternate-design-delivery.txt,All Page,512,Alternate ​Design & Delivery Alternate ​Design and Delivery This information is provided by your fel...
4738,teaching-and-learning-exchange_teaching-resources_online-teaching_alternate-design-delivery.txt,All Page,512,works off-campus Create a video on how to navigate your course environment Create an Introductions f...
4739,teaching-and-learning-exchange_teaching-resources_online-teaching_alternate-design-delivery.txt,All Page,282,"possible. This helps students settle into a sense of routine, plan ahead to the extent possible, red..."
4740,campaign_hospitality-programs.txt,All Page,100,Hospitality Programs Experience the passion of Hospitality and Tourism at George Brown College. Geor...
4741,news_2024_our-summer-music-series-continues-with-the-akitas.txt,All Page,165,Our summer music series continues with The Akitas Our summer music series continues with The Akitas ...
4742,event_accessibility-for-students-oct-3.txt,All Page,148,Accessibility: Your Rights & Responsibilities for Students! Accessibility: Your Rights & Responsibil...
4743,ask-george-brown_what-equipment-do-i-need-for-my-online-tutoring-session-1661211535025.txt,All Page,144,What equipment do I need for my online tutoring session? For your online tutoring appointment: A sta...
4744,event_paint-night-0.txt,All Page,114,Paint Night Paint Night Paint Night - by Student Association and Student Life : December 7th : 5:30 ...
4745,ask-george-brown_if-my-course-is-not-on-the-list-how-do-i-know-if-it-s-transferrable.txt,All Page,107,"If my course is not on the list, how do I know if it's transferrable? Can't find what you are lookin..."
4746,bio_robin-yap.txt,All Page,512,"Robin Yap, DM, MSc, LLB, BA, CTDP Robin Yap, DM, MSc, LLB, BA, CTDP Biography Robin is a scholar-pra..."
4747,bio_robin-yap.txt,All Page,318,"Organization, ISO 29990:2010 Learning Services for Non-Formal Education and Training Standards, Swit..."
4748,current-students_registrar_registration-information_register-for-your-courses_fall-2025-registration.txt,All Page,512,Fall 2025 Registration Information for Fall 2025 Register Now For Fall 2025! | | Visit our regarding...
4749,current-students_registrar_registration-information_register-for-your-courses_fall-2025-registration.txt,All Page,263,"starting on Monday, July 14, 2025. For more information, see the webpage. Check your Invoice on for ..."
4750,event_the-intercontinental-mental-wellness-for-international-students.txt,All Page,163,The Intercontinental: Mental Wellness for International Students The Intercontinental: Mental Wellne...
4751,why-george-brown_learn-more_information-sessions_graphic-design-g102.txt,All Page,137,Graphic Design (G102) Graphic Design (G102) - Online Information Sessions Interested in learning mor...
4752,event_oarehrs-meet-greet.txt,All Page,224,"Meet the Office of Anti-Racism, Equity, and Human Rights (OAREHRS) team Meet the Office of Anti-Raci..."
4753,preparatory-liberal-studies_work-college-preparation_transitions-to-post-secondary-education-a107-inquiry-form.txt,All Page,105,Transitions to Post-Secondary Education A107 Inquiry Form Transitions to Post-Secondary Education (A...
4754,library-learning-commons_services_book-a-vr-lab.txt,All Page,276,Book a VR Lab Book a VR Lab Casa Loma Virtual Reality Lab The Casa Loma Virtual Reality Lab is locat...
4755,programs_wireless-networking-program-postgraduate-t411.txt,All Page,512,Wireless Networking Program (Postgraduate) T411 Wireless Networking Program (Postgraduate) (T411) Ap...
4756,programs_wireless-networking-program-postgraduate-t411.txt,All Page,512,GB SSD Hard Drive (500+ GB is optimal) quad-core i5/i7 2.4GHz or better webcam Career & Postgraduate...
4757,programs_wireless-networking-program-postgraduate-t411.txt,All Page,512,and ancillary fees for the first three semesters of programs starting in Fall . Tuition fees are sub...
4758,programs_wireless-networking-program-postgraduate-t411.txt,All Page,512,"technologies like 4G and 5G, broadband, and advanced data communications so you can thrive in this e..."
4759,programs_wireless-networking-program-postgraduate-t411.txt,All Page,512,of industries. Courses Program Learning Outcomes The graduate demonstrates the ability to: Test and ...
4760,programs_wireless-networking-program-postgraduate-t411.txt,All Page,302,"aid webpages for ways to pay for college and the full list of available scholarships, awards and bur..."
4761,ask-george-brown_what-is-the-office-of-the-registrar.txt,All Page,236,What is the Office of the Registrar? The Office of the Registrar The Office of the Registrar provide...
4762,event_human-rights-discrimination-harassment-hrdh-policy-101-session-0.txt,All Page,170,Human Rights Discrimination & Harassment (HRDH) Policy 101 Session Human Rights Discrimination & Har...
4763,ask-george-brown_how-do-i-get-a-copy-of-my-fee-payment-receipt.txt,All Page,103,How do I get a copy of my fee payment receipt? Can't find what you are looking for? Need more help? ...
4764,news_2022_anxiety-and-how-to-treat-it-using-mindshift.txt,All Page,250,Anxiety and how to treat it using Mindshift Anxiety and how to treat it using Mindshift Do you strug...
4765,admission-assessments-faq.txt,All Page,410,Admission Assessments FAQ Admission Assessments FAQ How do I Book my Assessment? George Brown Colleg...
4766,partnerships_work-with-an-academic-division_george-brown-hospitality-culinary-arts.txt,All Page,169,Hospitality & Culinary Arts George Brown Hospitality & Culinary Arts George Brown College's Centre f...
4767,about_anti-racism-equity-and-human-rights-services_say-my-name.txt,All Page,494,"Say My Name Say My Name Say My Name is an awareness campaign launched by the Office of Anti-Racism, ..."
4768,about_anti-racism-equity-and-human-rights-services_say-my-name.txt,All Page,110,"pronunciation. This pronunciation dictionary also has the phonetic spelling, meanings and translatio..."
4769,partnerships_community-partnership-office_programs.txt,All Page,154,Programs Community Partnerships Office Programs Our programs aim to increase access to post-secondar...
4770,event_getting-to-know-the-academic-integrity-policy-and-the-responsible-use-of-ai-tools.txt,All Page,127,Getting to know the Academic Integrity Policy and the responsible use of AI tools Getting to know th...
4771,bio_nicola-pantin.txt,All Page,357,"Nicola Pantin Nicola Pantin Biography Nicola Pantin is a dance instructor, choreographer and dancer...."
4772,event_city-of-toronto-womens-entrepreneurship-forum-2024-women-shaping-global-business.txt,All Page,235,City of Toronto Women's Entrepreneurship Forum 2024: Women Shaping Global Business City of Toronto W...
4773,hospitality-culinary-arts_chef-school_chef-school-alumni_george-brown-chef-school-alumni-bonnie-stern.txt,All Page,378,George Brown Chef School Alumni Bonnie Stern George Brown Chef School Alumni Bonnie Stern wants ever...
4774,arts-design-information-technology_design_field-placement-partnerships.txt,All Page,512,Hire at the School of Design Hire at the School of Design Connect with emerging talent George Brown ...
4775,arts-design-information-technology_design_field-placement-partnerships.txt,All Page,512,"texturing, animation and level design for commercial and educational games. Fall Term (September - D..."
4776,arts-design-information-technology_design_field-placement-partnerships.txt,All Page,512,"must complete a total of hours (full-time). No, tax credits are not eligible for this program of stu..."
4777,arts-design-information-technology_design_field-placement-partnerships.txt,All Page,512,"are required to complete a total of hours (full-time). Yes, tax credits are eligible for this progra..."
4778,arts-design-information-technology_design_field-placement-partnerships.txt,All Page,258,"available through various sources below. The Canada Summer Jobs grant, funded by the federal governm..."
4779,bio_anna-m-bartosik.txt,All Page,512,Anna M. Bartosik Anna M. Bartosik Biography Anna Bartosik’s unique role at George Brown as a Profess...
4780,bio_anna-m-bartosik.txt,All Page,512,"and Literacies, OISE at The University of Toronto 2016 – 2018 – Instructional Designer, Sheridan Col..."
4781,bio_anna-m-bartosik.txt,All Page,170,March 12). Exploring Digital Networks (No. 6) [Audio Podcast Episode]. In Chasing Encounters. https:...
4782,library-learning-commons_find-resources_requests-from-other-libraries_article-request-form.txt,All Page,102,Article Request Form Inter-Library Loan Article Request Form Order an article from another College l...
4783,event_mindfulness-mondays.txt,All Page,133,Mindfulness Mondays: Meditation & Journaling Workshop Mindfulness Mondays: Meditation & Journaling W...
4784,partnerships_community-partnership-office_programs_first-generation-students.txt,All Page,317,First Generation First Generation Students Apply for the First generation bursary award Are you the ...
4785,about_facilities-management_health-safety-guidelines-for-contractors.txt,All Page,204,Health & Safety Guidelines for Contractors Health & Safety Guidelines for Contractors Health and Saf...
4786,indigenous_events-and-teachings.txt,All Page,332,Cultural Events & Teachings Social & Cultural Events & Teachings May 5 marks the National Day of Awa...
4787,about_foundation_about-the-george-brown-college-foundation_foundation-policies.txt,All Page,512,Foundation Policies Foundation Policies The George Brown College Foundation engages in fundraising a...
4788,about_foundation_about-the-george-brown-college-foundation_foundation-policies.txt,All Page,512,how investment earnings on endowment investments are allocated into principal and expendable endowme...
4789,about_foundation_about-the-george-brown-college-foundation_foundation-policies.txt,All Page,289,a secure environment. Personal information collected by the Foundation is used to deliver services a...
4790,event_vr-demo.txt,All Page,147,Virtual Reality at the Casa Loma Library Virtual Reality at the Casa Loma Library Join the Library L...
4791,donate_support-the-celebrating-anita-stewart-awards.txt,All Page,325,Support the Celebrating Anita Stewart Awards Support the Celebrating Anita Stewart Awards Anita Stew...
4792,event_life-leadership-investment-for-entrepreneurs-program.txt,All Page,392,LIFE (Leadership Investment For Entrepreneurs) Program LIFE (Leadership Investment For Entrepreneurs...
4793,about_sustainability_sustainability-what-can-i-do_bottled-water-hydration-station-locations.txt,All Page,512,Bottled Water Hydration Stations Bottled Water Hydration Station Locations Where can you find Water ...
4794,about_sustainability_sustainability-what-can-i-do_bottled-water-hydration-station-locations.txt,All Page,286,and 359 Basement Located in the back of the cafeteria next to room B125 by the exit to the north sta...
4795,apply_admission-requirements_faq.txt,All Page,512,FAQ Admissions Frequently Asked Questions APPLICATION AND TRANSCRIPTS It can take up to two weeks fo...
4796,apply_admission-requirements_faq.txt,All Page,512,"different intake, this can be done at . You may also call Ontario Colleges directly for assistance. ..."
4797,apply_admission-requirements_faq.txt,All Page,512,"deadline to accept your offer, but still wish to accept it, please call the Admissions Office at: 41..."
4798,apply_admission-requirements_faq.txt,All Page,217,"begin studying at George Brown College, if the program is more than 6 months and/or their intention ..."
4799,event_improv-to-create-space-for-joy-0.txt,All Page,307,Improv to Create Space for Joy Improv to Create Space for Joy - - Improv Comedy Night - Laughter a d...
4800,event_campus-days.txt,All Page,209,Campus Days Campus Days - - - Come explore our campuses and your new communities before classes star...
4801,health-sciences_learning-environment.txt,All Page,512,Learning Environment Learning Environment is a group of clinics where students provide health and we...
4802,health-sciences_learning-environment.txt,All Page,240,health-care team. Students in our Office Administration - Health Services program spend time offsite...
4803,business_learning-environment_mentorship-program.txt,All Page,512,Student Mentorship Program Student Mentorship Program The Centre for Business (CfB) Student Mentorsh...
4804,business_learning-environment_mentorship-program.txt,All Page,367,the best matches we can find for our student mentees. If they agree to the time commitment required ...
4805,bio_shawnne-soong.txt,All Page,273,"Shawnne Soong, BA, CHRL Shawnne Soong, BA, CHRL Biography With both line and human resources managem..."
4806,news_2021_7-ways-to-prep-for-the-new-semester.txt,All Page,379,7 ways to prep for the new semester 7 ways to prep for the new semester The Spring 2021 semester for...
4807,community-services-early-childhood_early-childhood_learning-environment_talk-back-china-2024_china-2024-testimonials.txt,All Page,351,"China 2024 Testimonials China 2024 Testimonials Dear Suzhou Regent International Preschool Team, I a..."
4808,campaign_marketing-programs.txt,All Page,150,"Marketing Programs be in the heart of the action We're surrounded by leading advertising, marketing ..."
4809,why-george-brown_learn-more_information-sessions_construction-craft-worker-foundations-program-a106.txt,All Page,165,Construction Craft Worker Foundations Program (A106) Construction Craft Worker Foundations Program (...
4810,community-services-early-childhood_early-childhood_learning-environment_child-care-centres_parkdale-child-care-centre.txt,All Page,358,"Parkdale Child Care Centre Parkdale Child Care Centre The Parkdale child care centre, located in , o..."
4811,important-date_last-day-to-opt-in-or-opt-out-from-the-student-health-insurance-plan-for-the-winter-2026-term-for-students-are-eligible-for-the-domestic-plan-or-the-international-post-secondary-plan-with-effective-day-on-january-1-2026-only.txt,All Page,154,Last Day to Opt in or Opt out from the Student Health Insurance Plan for the Winter 2026 Term (For S...
4812,news_2023_observing-world-mental-health-day.txt,All Page,424,"Observing World Mental Health Day Observing World Mental Health Day Today, we commemorate , a global..."
4813,ask-george-brown_i-applied-as-an-international-student-but-i-have-not-received-my-student-id-number-yet-who-should-i-contact-1659710365270.txt,All Page,186,"I applied as an international student, but I haven’t received my student ID number yet. Who should I..."
4814,pgwp-eligible_faq.txt,All Page,512,Post-Graduation Work Permit (PGWP) FAQ Post-Graduation Work Permit (PGWP) FAQ The Government of Cana...
4815,pgwp-eligible_faq.txt,All Page,512,"a member of our . For questions around selecting a new program or changing programs, please visit th..."
4816,pgwp-eligible_faq.txt,All Page,512,"study permit your current one. For more information, please refer to IRCC regarding In both scenario..."
4817,pgwp-eligible_faq.txt,All Page,501,7 in French in all 4 language areas. You must with a minimum level of Canadian Language Benchmarks (...
4818,pgwp-eligible_faq.txt,All Page,117,"your study permit for the for which your current study permit was issued, you do not need a PAL. If ..."
